S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
262,SBL,-,370.00,390.00,370.00,380.00,380.00,0.00,0.00,380.79,"133,269.00",372.00,"50,747,725.20",341,8.00,20.00,2.15,5.41,-0.21,355.97,332.66,408.00,261.00
263,SBLD84,-,"1,115.00","1,115.00","1,115.00","1,093.00","1,093.00",0.00,0.00,"1,114.39",180.00,"1,095.00","200,590.00",4,-2.00,0.00,-0.18,0.00,-1.96,"1,025.26",965.53,"1,115.00","1,008.50"
264,SCB,-,636.00,636.00,628.20,631.90,631.90,0.00,0.00,630.32,"19,360.00",632.00,"12,202,998.40",133,-0.10,7.80,-0.02,1.24,0.25,636.24,631.06,701.00,594.90
265,SCBD,-,"1,195.00","1,195.00","1,180.00","1,180.00","1,180.00",0.00,0.00,"1,187.50",200.00,"1,210.10","237,500.00",2,-30.10,15.00,-2.49,1.27,-0.64,"1,129.66",0.00,"1,231.10","1,060.90"
266,SDBD87,-,"1,157.00","1,157.00","1,157.00","1,157.00","1,157.00",0.00,0.00,"1,157.00",25.00,"1,180.00","28,925.00",1,-23.00,0.00,-1.95,0.00,0.00,"1,086.95","1,067.47","1,196.20","1,030.00"
267,SEF,-,9.65,9.78,9.47,9.78,9.78,0.00,0.00,9.65,"66,049.00",9.84,"637,386.72",29,-0.06,0.31,-0.61,3.27,1.33,9.75,9.80,11.50,8.60
268,SFCL,-,371.50,377.10,359.40,372.10,372.10,0.00,0.00,367.44,"32,800.00",374.00,"12,051,890.30",261,-1.90,17.70,-0.51,4.92,1.25,437.84,461.25,734.00,359.40
269,SFEF,-,9.50,9.55,9.50,9.54,9.54,0.00,0.00,9.54,"12,680.00",9.50,"120,959.20",14,0.04,0.05,0.42,0.53,0.01,9.52,9.49,11.12,8.82
270,SFMF,-,10.39,10.39,10.39,10.39,10.39,0.00,0.00,10.39,500.00,10.21,"5,195.00",2,0.18,0.00,1.76,0.00,0.00,10.25,10.28,11.74,9.40
271,SGHC,-,387.80,395.00,381.00,384.80,384.80,0.00,0.00,385.15,"29,506.00",380.20,"11,364,200.20",165,4.60,14.00,1.21,3.67,-0.09,384.35,414.77,649.50,296.00
272,SGIC,-,470.10,477.80,463.00,477.80,477.80,0.00,0.00,472.04,"24,220.00",472.00,"11,432,691.60",131,5.80,14.80,1.23,3.20,1.21,520.51,538.37,736.40,439.00
273,SHEL,-,271.00,274.10,270.00,273.00,273.00,0.00,0.00,272.37,"52,847.00",270.60,"14,394,026.60",258,2.40,4.10,0.89,1.52,0.23,293.76,284.26,347.80,232.30
274,SHINE,-,402.00,405.90,397.00,405.60,405.60,0.00,0.00,403.34,"31,015.00",399.80,"12,509,448.70",126,5.80,8.90,1.45,2.24,0.56,415.26,413.13,499.00,382.00
275,SHINED,-,"1,140.00","1,164.00","1,140.00","1,140.00","1,140.00",0.00,0.00,"1,149.63",86.00,"1,142.00","98,868.00",5,-2.00,24.00,-0.18,2.11,-0.84,0.00,0.00,"1,200.00","1,000.00"
276,SHIVM,-,605.00,630.00,600.00,628.80,628.80,0.00,0.00,621.27,"622,840.00",605.00,"386,950,347.30","2,053",23.80,30.00,3.93,5.00,1.20,587.24,567.62,709.00,495.00
277,SHL,-,485.00,496.00,485.00,494.00,494.00,0.00,0.00,492.44,"42,684.00",489.00,"21,019,331.80",116,5.00,11.00,1.02,2.27,0.32,536.13,532.80,619.00,464.00
278,SHLB,-,"1,600.00","1,600.00","1,540.20","1,595.00","1,595.00",0.00,0.00,"1,562.15","1,505.00","1,599.00","2,351,038.00",38,-4.00,59.80,-0.25,3.88,2.06,"1,849.61","1,914.10","2,907.00","1,540.20"
279,SHPC,-,531.00,531.00,522.00,526.00,526.00,0.00,0.00,526.42,"71,987.00",523.00,"37,895,134.90",252,3.00,9.00,0.57,1.72,-0.08,551.51,549.15,684.90,443.00
280,SICL,-,630.20,632.90,624.00,630.00,630.00,0.00,0.00,628.57,"8,038.00",630.20,"5,052,433.40",105,-0.20,8.90,-0.03,1.43,0.23,694.18,718.52,891.00,588.80
281,SIFC,-,495.00,501.40,492.50,500.00,500.00,0.00,0.00,498.28,"11,643.00",494.00,"5,801,475.60",67,6.00,8.90,1.21,1.81,0.34,511.45,513.66,630.30,459.00
282,SIFCPO,-,286.00,286.00,286.00,286.00,286.00,0.00,0.00,286.00,"15,131.00",286.00,"4,327,466.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286.00,232.50
283,SIGS2,-,9.61,9.80,9.61,9.80,9.80,0.00,0.00,9.80,"85,300.00",9.80,"835,902.00",8,0.00,0.19,0.00,1.98,0.00,9.89,9.91,11.70,8.90
284,SIGS3,-,10.24,10.24,10.06,10.22,10.22,0.00,0.00,10.18,"79,500.00",10.06,"809,503.00",22,0.16,0.18,1.59,1.79,0.37,9.85,9.93,11.46,8.50
285,SIKLES,-,557.20,585.40,557.20,585.40,585.40,0.00,0.00,575.71,"40,377.00",564.50,"23,245,431.50",254,20.90,28.20,3.70,5.06,1.66,756.67,843.59,"1,475.00",540.00
286,SINDU,-,708.00,729.90,708.00,721.00,721.00,0.00,0.00,722.27,"24,243.00",708.30,"17,510,069.20",193,12.70,21.90,1.79,3.09,-0.18,756.25,826.17,"1,482.00",608.00
287,SJCL,-,281.50,288.00,281.50,286.00,286.00,0.00,0.00,285.29,"8,809.00",284.00,"2,513,120.00",103,2.00,6.50,0.70,2.31,0.25,300.21,308.35,380.00,267.00
288,SJLIC,-,448.00,451.00,445.00,445.80,445.80,0.00,0.00,447.53,"54,252.00",446.30,"24,279,603.60",296,-0.50,6.00,-0.11,1.35,-0.39,442.49,440.94,504.00,390.00
289,SKBBL,-,767.00,771.00,762.30,771.00,771.00,0.00,0.00,768.36,"13,901.00",770.10,"10,680,945.80",142,0.90,8.70,0.12,1.14,0.34,867.56,844.07,999.00,756.60
290,SLBBL,-,840.00,840.00,815.00,834.80,834.80,0.00,0.00,827.87,"11,561.00",842.00,"9,571,040.90",165,-7.20,25.00,-0.86,3.07,0.83,926.49,918.72,"1,159.40",780.00
291,SLBSL,-,"1,300.00","1,300.00","1,282.00","1,300.00","1,300.00",0.00,0.00,"1,292.32","1,860.00","1,282.30","2,403,708.20",40,17.70,18.00,1.38,1.40,0.59,"1,423.60","1,495.09","3,047.00","1,234.50"
292,SLCF,-,9.10,9.24,9.10,9.13,9.13,0.00,0.00,9.19,"4,000.00",9.06,"36,777.00",10,0.07,0.14,0.77,1.54,-0.70,9.68,9.69,11.99,8.60
293,SMATA,-,770.10,787.00,770.10,780.10,780.10,0.00,0.00,777.45,"10,048.00",775.00,"7,811,774.70",143,5.10,16.90,0.66,2.19,0.34,886.77,854.83,"1,382.00",734.10
294,SMB,-,"1,750.10","1,799.00","1,750.00","1,799.00","1,799.00",0.00,0.00,"1,778.00","2,320.00","1,750.00","4,124,962.90",51,49.00,49.00,2.80,2.80,1.17,"2,175.50","2,233.02","3,309.90","1,710.10"
295,SMFBS,-,"1,640.00","1,670.00","1,639.00","1,640.00","1,640.00",0.00,0.00,"1,642.15","1,589.00","1,640.00","2,609,380.20",19,0.00,31.00,0.00,1.89,-0.13,"1,722.79","1,741.51","2,215.00","1,490.00"
296,SMH,-,691.10,714.00,691.10,708.00,708.00,0.00,0.00,703.93,"2,485.00",703.00,"1,749,269.40",54,5.00,22.90,0.71,3.31,0.57,824.58,850.54,"1,178.00",690.00
297,SMHL,-,541.90,586.00,541.90,563.90,563.90,0.00,0.00,559.11,"86,244.00",552.90,"48,219,684.90",379,11.00,44.10,1.99,8.14,0.85,876.65,905.58,"1,657.00",537.90
298,SMJC,-,481.00,496.00,479.00,495.00,495.00,0.00,0.00,490.88,"16,338.00",488.00,"8,020,053.60",157,7.00,17.00,1.43,3.55,0.83,534.80,538.50,735.00,479.00
299,SMPDA,-,865.00,879.80,865.00,876.00,876.00,0.00,0.00,870.45,"6,680.00",869.00,"5,814,618.50",98,7.00,14.80,0.81,1.71,0.63,938.74,941.15,"1,155.00",840.00
300,SNLI,-,464.00,467.90,462.00,462.60,462.60,0.00,0.00,463.67,"48,089.00",465.10,"22,297,649.60",461,-2.50,5.90,-0.54,1.28,-0.23,478.55,499.42,744.50,411.60
301,SONA,-,420.10,446.00,420.10,437.60,437.60,0.00,0.00,439.18,"124,068.00",421.00,"54,488,322.80",907,16.60,25.90,3.94,6.17,-0.36,441.38,448.76,545.00,398.00
302,SPC,-,527.00,570.00,522.60,554.90,554.90,0.00,0.00,545.18,"104,779.00",524.10,"57,123,521.70",534,30.80,47.40,5.88,9.07,1.75,505.74,512.02,722.00,441.00
303,SPDL,-,383.00,392.60,382.00,388.30,388.30,0.00,0.00,387.50,"64,846.00",383.90,"25,128,068.10",255,4.40,10.60,1.15,2.77,0.21,409.38,393.35,465.00,308.90
304,SPHL,-,567.00,569.00,547.50,565.00,565.00,0.00,0.00,561.81,"25,154.00",558.00,"14,131,760.20",162,7.00,21.50,1.25,3.93,0.56,578.05,625.05,922.00,477.10
305,SPIL,-,716.00,719.10,702.00,717.00,717.00,0.00,0.00,712.10,"15,547.00",729.00,"11,071,077.10",108,-12.00,17.10,-1.65,2.44,0.68,758.79,779.29,980.40,625.00
306,SPL,-,798.40,822.90,798.30,819.00,819.00,0.00,0.00,808.90,"1,369.00",812.00,"1,107,381.00",36,7.00,24.60,0.86,3.08,1.23,902.68,879.97,"1,102.20",765.00
307,SRLI,-,390.00,391.60,387.20,390.90,390.90,0.00,0.00,389.85,"27,095.00",388.10,"10,563,113.70",326,2.80,4.40,0.72,1.14,0.27,399.86,403.24,480.00,363.90
308,SSHL,-,153.60,153.60,151.20,153.00,153.00,0.00,0.00,152.43,"103,516.00",152.10,"15,779,163.70",421,0.90,2.40,0.59,1.59,0.37,197.53,209.30,313.80,151.00
309,STC,-,"5,460.00","5,535.00","5,460.00","5,535.00","5,535.00",0.00,0.00,"5,503.92","1,221.00","5,500.00","6,720,282.50",48,35.00,75.00,0.64,1.37,0.56,"5,286.35","5,231.70","5,800.00","4,832.00"
310,SWASTIK,-,"2,879.10","3,139.00","2,840.10","3,088.90","3,088.90",0.00,0.00,"2,985.54","11,487.00","2,879.00","34,294,877.30",483,209.90,298.90,7.29,10.52,3.35,0.00,0.00,"3,400.00",391.70
311,SWBBL,-,728.00,742.00,728.00,739.00,739.00,0.00,0.00,736.86,"1,874.00",739.00,"1,380,872.90",32,0.00,14.00,0.00,1.92,0.29,833.71,828.76,"1,046.50",727.40
312,SWMF,-,680.00,680.00,669.00,676.00,676.00,0.00,0.00,671.18,"1,560.00",673.50,"1,047,044.90",34,2.50,11.00,0.37,1.64,0.71,714.38,716.38,868.10,641.10
313,SYPNL,-,"1,098.60","1,233.10","1,098.60","1,233.10","1,233.10",0.00,0.00,"1,198.84","146,092.00","1,121.00","175,140,756.10","3,926",112.10,134.50,10.00,12.24,2.78,0.00,0.00,"1,233.10",319.80
314,TAMOR,-,437.00,460.10,437.00,460.10,460.10,0.00,0.00,451.23,"18,870.00",440.30,"8,514,635.10",259,19.80,23.10,4.50,5.29,1.93,491.53,499.62,637.00,437.00
315,TPC,-,362.00,377.00,360.00,374.00,374.00,0.00,0.00,370.45,"95,169.00",362.50,"35,255,765.00",360,11.50,17.00,3.17,4.72,0.95,356.70,398.84,671.60,270.10
316,TRH,-,710.00,717.80,702.40,715.00,715.00,0.00,0.00,714.84,"3,571.00",710.00,"2,552,698.50",30,5.00,15.40,0.70,2.19,0.02,841.97,894.19,"1,259.00",681.10
317,TSHL,-,715.00,716.00,698.00,713.90,713.90,0.00,0.00,704.03,"8,241.00",720.00,"5,801,943.50",89,-6.10,18.00,-0.85,2.58,1.38,744.96,748.03,"1,046.60",616.80
318,TTL,-,808.50,900.00,808.50,895.00,895.00,0.00,0.00,857.79,"135,938.00",825.00,"116,605,626.70","2,310",70.00,91.50,8.48,11.32,4.16,0.00,0.00,"1,262.80",366.10
319,TVCL,-,383.70,394.00,381.00,394.00,394.00,0.00,0.00,387.85,"11,708.00",388.00,"4,540,974.00",96,6.00,13.00,1.55,3.41,1.56,452.62,471.03,697.00,381.00
320,UAIL,-,448.00,453.00,446.10,453.00,453.00,0.00,0.00,448.27,"17,505.00",447.00,"7,846,964.10",163,6.00,6.90,1.34,1.55,1.04,507.39,543.45,767.00,422.10
321,UHEWA,-,548.00,548.00,532.10,539.80,539.80,0.00,0.00,535.25,"29,017.00",542.00,"15,531,288.60",170,-2.20,15.90,-0.41,2.99,0.84,581.50,605.35,993.40,508.50
322,ULBSL,-,"3,440.00","3,498.90","3,420.00","3,490.00","3,490.00",0.00,0.00,"3,435.61",645.00,"3,480.00","2,215,971.00",20,10.00,78.90,0.29,2.31,1.56,"3,606.80","3,519.64","6,600.00","2,931.00"
323,ULHC,-,463.90,467.00,456.30,466.00,466.00,0.00,0.00,462.51,"13,679.00",460.00,"6,326,727.10",132,6.00,10.70,1.30,2.34,0.75,468.78,477.86,693.00,411.70
324,UMHL,-,560.00,569.59,560.00,565.00,565.00,0.00,0.00,561.98,"96,953.00",563.00,"54,485,240.60",279,2.00,9.59,0.36,1.71,0.54,556.24,533.07,626.00,321.00
325,UMRH,-,569.90,587.80,561.20,585.00,585.00,0.00,0.00,575.80,"66,978.00",559.00,"38,566,011.10",342,26.00,26.60,4.65,4.74,1.57,584.09,585.31,790.00,526.00
326,UNHPL,-,462.30,474.00,458.00,470.00,470.00,0.00,0.00,466.57,"202,707.00",468.60,"94,577,924.60",574,1.40,16.00,0.30,3.49,0.73,457.82,416.23,554.70,270.00
327,UNLB,-,"1,918.00","1,918.00","1,881.00","1,915.00","1,915.00",0.00,0.00,"1,896.28",263.00,"1,918.00","498,720.50",26,-3.00,37.00,-0.16,1.97,0.98,"2,085.10","2,108.30","2,888.60","1,818.40"
328,UPCL,-,362.40,365.00,358.00,361.10,361.10,0.00,0.00,361.39,"106,510.00",359.00,"38,491,958.60",305,2.10,7.00,0.58,1.96,-0.08,387.08,382.92,489.00,265.20
329,UPPER,-,172.50,175.60,172.00,174.00,174.00,0.00,0.00,173.62,"58,281.00",174.00,"10,118,945.00",364,0.00,3.60,0.00,2.09,0.22,187.47,191.79,228.00,166.00
330,USHEC,-,460.00,464.90,450.00,460.00,460.00,0.00,0.00,456.39,"23,135.00",458.90,"10,558,517.50",143,1.10,14.90,0.24,3.31,0.79,469.06,485.26,752.00,410.00
331,USHL,-,831.10,840.00,816.00,838.00,838.00,0.00,0.00,829.81,"11,807.00",848.00,"9,797,518.90",135,-10.00,24.00,-1.18,2.94,0.98,716.82,704.21,945.00,588.00
332,USLB,-,"1,452.00","1,481.00","1,452.00","1,467.00","1,467.00",0.00,0.00,"1,462.81","5,100.00","1,465.00","7,460,315.70",129,2.00,29.00,0.14,2.00,0.29,"1,912.23","1,880.89","2,750.00","1,438.00"
333,VLBS,-,765.00,780.00,758.00,770.00,770.00,0.00,0.00,768.28,"3,668.00",765.00,"2,818,046.30",83,5.00,22.00,0.65,2.90,0.22,816.24,820.15,"1,008.00",737.00
334,VLUCL,-,577.00,577.00,563.10,568.10,568.10,0.00,0.00,569.14,"7,275.00",566.00,"4,140,502.30",130,2.10,13.90,0.37,2.47,-0.18,586.15,603.87,802.00,516.00
335,WNLB,-,"1,660.00","1,789.00","1,629.00","1,757.00","1,757.00",0.00,0.00,"1,726.75","10,819.00","1,629.20","18,681,750.40",421,127.80,160.00,7.84,9.82,1.72,"2,033.94","2,236.03","4,271.00","1,242.10"
