S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
257,SAHAS,39.63,671.50,684.00,671.00,682.50,682.50,0.00,0.00,676.91,"209,280.00",671.50,"141,662,908.50","1,057",11.00,13.00,1.64,1.94,0.82,591.72,610.58,705.00,507.80
258,SAIL,34.46,"1,150.00","1,158.00","1,130.10","1,140.00","1,140.00",0.00,0.00,"1,138.79","23,069.00","1,150.00","26,270,786.00",329,-10.00,27.90,-0.87,2.47,0.11,0.00,0.00,"1,690.00",301.70
259,SALICO,41.53,592.00,598.70,591.00,596.00,596.00,0.00,0.00,592.32,"2,774.00",591.00,"1,643,083.70",18,5.00,7.70,0.85,1.30,0.62,603.29,616.29,765.90,570.10
260,SANIMA,28.97,372.90,372.90,365.50,367.00,367.00,0.00,0.00,367.25,"39,300.00",368.90,"14,433,113.90",183,-1.90,7.40,-0.52,2.02,-0.07,337.87,339.43,391.00,295.00
261,SANVI,46.53,725.00,740.00,725.00,732.00,732.00,0.00,0.00,730.73,"24,076.00",742.00,"17,593,109.00",291,-10.00,15.00,-1.35,2.07,0.17,753.62,719.84,"1,060.00",359.00
262,SAPDBL,36.53,804.00,808.70,785.00,792.00,792.00,0.00,0.00,796.24,"6,441.00",804.20,"5,128,577.50",93,-12.20,23.70,-1.52,3.02,-0.54,843.70,841.09,"1,284.00",686.00
263,SARBTM,42.87,874.10,874.10,859.00,865.10,865.10,0.00,0.00,863.34,"10,195.00",866.00,"8,801,716.00",78,-0.90,15.10,-0.10,1.76,0.20,873.50,881.37,"1,048.00",810.00
264,SBCF,42.75,9.71,9.98,9.71,9.98,9.98,0.00,0.00,9.85,"9,300.00",9.98,"91,569.00",15,0.00,0.27,0.00,2.78,1.34,9.48,9.47,12.03,8.82
265,SBD87,42.53,"1,110.00","1,115.00","1,110.00","1,115.00","1,115.00",0.00,0.00,"1,112.81",80.00,"1,110.00","89,025.00",3,5.00,5.00,0.45,0.45,0.20,"1,075.28","1,061.45","1,139.00","1,019.50"
266,SBI,44.07,400.00,403.00,393.00,403.00,403.00,0.00,0.00,396.32,"89,264.00",400.00,"35,376,969.70",138,3.00,10.00,0.75,2.54,1.66,405.32,402.19,452.00,363.00
267,SBID83,33.81,"1,063.90","1,063.90","1,063.80","1,063.80","1,063.80",0.00,0.00,"1,063.83",80.00,"1,063.60","85,106.50",2,0.20,0.10,0.02,0.01,0.00,"1,084.17","1,085.97","1,226.00","1,025.00"
268,SBL,36.12,395.10,404.90,395.10,400.00,400.00,0.00,0.00,400.54,"68,773.00",399.90,"27,546,130.30",171,0.10,9.80,0.03,2.48,-0.13,381.54,374.39,424.00,291.00
269,SCB,44.60,664.80,664.80,655.10,659.80,659.80,0.00,0.00,659.64,"12,930.00",659.90,"8,529,140.80",102,-0.10,9.70,-0.02,1.48,0.02,644.58,641.29,712.60,594.90
270,SDBD87,42.62,"1,125.00","1,132.00","1,125.00","1,132.00","1,132.00",0.00,0.00,"1,127.80",50.00,"1,120.50","56,390.00",3,11.50,7.00,1.03,0.62,0.37,"1,114.60","1,097.73","1,196.20","1,045.70"
271,SEF,41.91,9.91,10.19,9.90,10.19,10.19,0.00,0.00,10.16,"24,500.00",10.09,"248,940.00",6,0.10,0.29,0.99,2.93,0.29,9.71,9.75,11.53,8.60
272,SFCL,37.46,378.00,378.00,375.00,378.00,378.00,0.00,0.00,375.90,"2,281.00",379.00,"857,427.50",20,-1.00,3.00,-0.26,0.80,0.56,391.24,406.16,565.00,359.40
273,SFEF,36.81,10.15,10.38,10.14,10.38,10.38,0.00,0.00,10.34,"5,350.00",10.30,"55,342.00",10,0.08,0.24,0.78,2.37,0.34,9.79,9.68,11.12,8.82
274,SFMF,19.69,10.12,10.20,10.12,10.20,10.20,0.00,0.00,10.17,900.00,10.01,"9,155.00",4,0.19,0.08,1.90,0.79,0.27,10.23,10.27,11.74,9.40
275,SGHC,43.51,389.00,389.00,369.10,379.00,379.00,0.00,0.00,373.60,"17,759.00",381.10,"6,634,742.10",101,-2.10,19.90,-0.55,5.39,1.43,400.60,386.92,501.80,296.00
276,SGIC,41.59,462.00,472.00,462.00,466.00,466.00,0.00,0.00,464.43,"6,406.00",469.00,"2,975,135.40",65,-3.00,10.00,-0.64,2.16,0.34,480.72,494.23,632.00,437.00
277,SHEL,43.96,326.90,326.90,319.20,320.90,320.90,0.00,0.00,320.63,"128,101.00",323.80,"41,073,624.70",329,-2.90,7.70,-0.90,2.41,0.08,303.27,301.07,361.00,261.00
278,SHINE,35.44,418.00,418.00,412.20,416.50,416.50,0.00,0.00,414.81,"7,355.00",415.00,"3,050,946.80",64,1.50,5.80,0.36,1.41,0.41,409.09,412.66,499.00,382.00
279,SHIVM,40.79,692.00,693.00,686.10,689.00,689.00,0.00,0.00,688.22,"136,734.00",693.00,"94,103,651.10",499,-4.00,6.90,-0.58,1.01,0.11,637.54,627.00,730.00,495.00
280,SHL,45.96,508.00,512.00,498.00,508.00,508.00,0.00,0.00,507.32,"34,537.00",508.00,"17,521,440.10",106,0.00,14.00,0.00,2.81,0.13,499.43,513.90,619.00,464.00
281,SHLB,42.24,"1,457.00","1,624.00","1,457.00","1,549.00","1,549.00",0.00,0.00,"1,501.59",340.00,"1,466.10","510,541.00",23,82.90,167.00,5.65,11.46,3.06,"1,605.95","1,704.39","2,172.00","1,415.00"
282,SHPC,42.08,524.20,528.90,522.30,525.00,525.00,0.00,0.00,523.14,"33,398.00",524.00,"17,471,703.50",119,1.00,6.60,0.19,1.26,0.36,532.61,534.39,684.90,475.00
283,SICL,41.52,622.00,622.00,611.59,615.10,615.10,0.00,0.00,616.20,"7,896.00",622.00,"4,865,530.40",55,-6.90,10.41,-1.11,1.70,-0.18,634.80,653.28,828.00,588.80
284,SIFC,46.52,545.00,550.00,538.70,546.90,546.90,0.00,0.00,540.53,"9,847.00",545.00,"5,322,560.50",35,1.90,11.30,0.35,2.10,1.17,552.03,536.97,687.40,459.00
285,SIGS2,41.92,10.49,10.82,10.48,10.82,10.82,0.00,0.00,10.75,"18,972.00",10.50,"203,884.64",6,0.32,0.34,3.05,3.24,0.68,9.88,9.96,11.70,8.90
286,SIGS3,43.44,10.80,11.12,10.80,11.11,11.11,0.00,0.00,11.10,"6,820.00",10.80,"75,703.00",9,0.31,0.32,2.87,2.96,0.09,10.17,10.06,11.46,8.50
287,SIKLES,45.11,580.00,614.00,580.00,603.20,603.20,0.00,0.00,604.59,"13,387.00",609.00,"8,093,592.20",88,-5.80,34.00,-0.95,5.86,-0.23,609.80,667.91,"1,177.00",540.00
288,SINDU,41.14,720.00,740.00,720.00,739.00,739.00,0.00,0.00,728.03,"9,112.00",733.90,"6,633,839.20",89,5.10,20.00,0.69,2.78,1.48,753.75,748.19,975.00,608.00
289,SIPD,33.79,848.00,853.00,826.40,832.00,832.00,0.00,0.00,833.19,"15,181.00",848.20,"12,648,689.10",710,-16.20,26.60,-1.91,3.22,-0.14,0.00,0.00,"1,216.80",284.30
290,SJCL,41.48,305.00,305.10,302.10,303.00,303.00,0.00,0.00,303.48,"21,787.00",307.80,"6,611,929.90",101,-4.80,3.00,-1.56,0.99,-0.16,303.01,300.38,365.00,267.00
291,SJLIC,39.62,430.20,438.00,430.20,436.00,436.00,0.00,0.00,435.95,"8,334.00",438.00,"3,633,198.50",116,-2.00,7.80,-0.46,1.81,0.01,448.24,442.66,489.90,390.00
292,SKBBL,39.99,777.00,777.00,767.30,769.00,769.00,0.00,0.00,771.49,"6,556.00",771.00,"5,057,892.40",96,-2.00,9.70,-0.26,1.26,-0.32,795.61,825.12,999.00,750.00
293,SKHEL,33.08,"1,342.00","1,343.90","1,290.10","1,303.90","1,303.90",0.00,0.00,"1,302.17","6,669.00","1,320.00","8,684,200.60",204,-16.10,53.80,-1.22,4.17,0.13,0.00,0.00,"2,069.40",284.30
294,SKHL,37.37,"1,040.00","1,040.00",985.00,992.00,992.00,0.00,0.00,"1,001.28","27,924.00","1,029.00","27,959,758.00",716,-37.00,55.00,-3.60,5.58,-0.94,0.00,0.00,"1,360.00",300.00
295,SLBBL,30.43,838.00,838.00,823.00,826.90,826.90,0.00,0.00,826.93,"2,886.00",831.50,"2,386,510.40",34,-4.60,15.00,-0.55,1.82,0.00,851.72,876.73,"1,155.00",799.90
296,SLBSL,36.24,"1,208.00","1,210.00","1,200.00","1,210.00","1,210.00",0.00,0.00,"1,208.04",357.00,"1,208.00","431,270.00",10,2.00,10.00,0.17,0.83,0.16,"1,307.29","1,355.80","1,694.90","1,164.00"
297,SLCF,30.05,10.01,10.10,9.88,10.05,10.05,0.00,0.00,9.95,"2,190.00",10.01,"21,795.00",12,0.04,0.22,0.40,2.23,0.97,9.60,9.65,11.99,8.60
298,SMATA,39.95,775.00,782.00,765.00,782.00,782.00,0.00,0.00,774.55,"2,649.00",775.00,"2,051,785.20",50,7.00,17.00,0.90,2.22,0.95,798.02,841.28,"1,382.00",734.10
299,SMB,40.77,"1,752.00","1,778.00","1,745.00","1,746.00","1,746.00",0.00,0.00,"1,749.80",493.00,"1,762.00","862,651.60",29,-16.00,33.00,-0.91,1.89,-0.22,"1,893.45","2,007.13","2,600.00","1,699.00"
300,SMFBS,35.84,"1,515.10","1,515.10","1,500.00","1,510.00","1,510.00",0.00,0.00,"1,505.28",777.00,"1,530.00","1,169,598.70",20,-20.00,15.10,-1.31,1.01,0.31,"1,670.99","1,687.52","2,026.00","1,490.00"
301,SMH,34.34,600.00,606.00,593.00,601.70,601.70,0.00,0.00,600.86,"12,535.00",597.20,"7,531,829.00",98,4.50,13.00,0.75,2.19,0.14,684.71,737.72,"1,024.80",541.00
302,SMHL,46.10,504.60,508.00,503.00,505.00,505.00,0.00,0.00,505.27,"83,084.00",504.20,"41,980,084.70",245,0.80,5.00,0.16,0.99,-0.05,559.55,675.20,"1,230.00",443.00
303,SMJC,47.00,465.70,563.00,465.70,488.00,488.00,0.00,0.00,486.18,"98,560.00",490.20,"47,918,326.20",398,-2.20,97.30,-0.45,20.89,0.37,488.70,507.64,679.30,430.00
304,SMPDA,40.91,855.00,855.00,835.00,846.00,846.00,0.00,0.00,838.67,"1,332.00",843.00,"1,117,108.10",41,3.00,20.00,0.36,2.40,0.87,880.59,899.95,"1,155.00",821.00
305,SNLI,39.53,450.00,456.00,449.10,452.00,452.00,0.00,0.00,450.94,"5,464.00",451.00,"2,463,961.10",211,1.00,6.90,0.22,1.54,0.23,473.87,470.62,538.00,411.60
306,SOHL,35.33,699.00,708.00,690.30,692.80,692.80,0.00,0.00,694.98,"115,317.00",700.50,"80,143,079.10","1,623",-7.70,17.70,-1.10,2.56,-0.31,0.00,0.00,875.50,300.00
307,SONA,43.96,457.10,470.00,457.10,467.00,467.00,0.00,0.00,464.41,"41,145.00",469.00,"19,108,008.70",322,-2.00,12.90,-0.43,2.82,0.56,439.46,439.50,523.30,398.00
308,SPC,37.77,469.00,469.00,463.00,467.00,467.00,0.00,0.00,464.92,"1,899.00",469.00,"882,874.90",32,-2.00,6.00,-0.43,1.30,0.45,499.10,499.14,591.00,441.00
309,SPDL,44.35,413.80,414.00,403.10,406.80,406.80,0.00,0.00,406.58,"60,503.00",411.00,"24,599,279.20",139,-4.20,10.90,-1.02,2.70,0.05,411.84,408.86,474.00,352.10
310,SPHL,47.40,508.00,559.80,508.00,547.10,547.10,0.00,0.00,544.65,"34,218.00",533.90,"18,636,778.00",209,13.20,51.80,2.47,10.20,0.45,546.67,550.53,736.00,477.10
311,SPIL,40.77,706.10,721.00,706.10,718.50,718.50,0.00,0.00,716.42,"2,916.00",715.90,"2,089,072.30",27,2.60,14.90,0.36,2.11,0.29,717.41,728.18,894.50,625.00
312,SPL,39.82,718.00,718.00,708.20,710.00,710.00,0.00,0.00,714.35,940.00,718.00,"671,486.00",17,-8.00,9.80,-1.11,1.38,-0.61,795.19,843.48,"1,035.00",670.40
313,SRLI,47.40,397.00,398.50,389.10,392.60,392.60,0.00,0.00,393.54,"102,945.00",396.00,"40,512,912.10",283,-3.40,9.40,-0.86,2.42,-0.24,398.38,397.27,451.10,363.90
314,SSHL,41.04,225.50,225.90,221.10,222.50,222.50,0.00,0.00,222.46,"111,832.00",225.50,"24,878,058.80",417,-3.00,4.80,-1.33,2.17,0.02,194.50,191.91,313.80,151.00
315,STC,30.00,"5,975.00","5,975.00","5,885.10","5,939.90","5,939.90",0.00,0.00,"5,925.67","1,740.00","5,958.00","10,310,666.80",96,-18.10,89.90,-0.30,1.53,0.24,"5,684.11","5,539.50","6,335.90","4,832.00"
316,SWASTIK,35.44,"2,401.00","2,408.00","2,386.00","2,400.00","2,400.00",0.00,0.00,"2,399.78",440.00,"2,449.00","1,055,901.00",22,-49.00,22.00,-2.00,0.92,0.01,"2,498.62",0.00,"3,400.00",391.70
317,SWBBL,28.17,780.00,780.00,740.00,743.00,743.00,0.00,0.00,745.92,"4,238.00",753.90,"3,161,214.00",43,-10.90,40.00,-1.45,5.41,-0.39,756.61,786.86,"1,046.50",711.00
318,SWMF,43.09,665.00,676.00,662.00,670.00,670.00,0.00,0.00,670.44,"2,765.00",675.00,"1,853,773.00",26,-5.00,14.00,-0.74,2.11,-0.07,681.63,693.67,868.10,641.00
319,SYPNL,34.57,"1,530.00","1,539.00","1,491.30","1,495.00","1,495.00",0.00,0.00,"1,504.63","35,370.00","1,520.00","53,218,753.30",624,-25.00,47.70,-1.64,3.20,-0.64,0.00,0.00,"2,255.90",319.80
320,TAMOR,47.38,461.00,478.00,460.50,476.00,476.00,0.00,0.00,470.14,"200,081.00",461.90,"94,066,717.50",725,14.10,17.50,3.05,3.80,1.23,448.69,463.31,576.00,396.40
321,TPC,41.14,382.00,387.00,376.30,381.00,381.00,0.00,0.00,379.14,"16,826.00",382.00,"6,379,446.60",105,-1.00,10.70,-0.26,2.84,0.49,377.48,364.84,450.00,270.10
322,TRH,30.54,763.00,765.00,760.00,765.00,765.00,0.00,0.00,761.83,"2,471.00",762.00,"1,882,485.00",15,3.00,5.00,0.39,0.66,0.41,743.57,782.78,"1,086.30",681.10
323,TSHL,44.94,630.00,634.00,590.00,604.80,604.80,0.00,0.00,597.74,"6,333.00",605.00,"3,785,491.30",96,-0.20,44.00,-0.03,7.46,1.17,713.80,736.09,989.00,522.40
324,TTL,46.54,870.00,875.00,844.00,856.00,856.00,0.00,0.00,850.54,"17,174.00",857.00,"14,607,162.70",370,-1.00,31.00,-0.12,3.67,0.64,854.16,840.78,"1,262.80",366.10
325,TVCL,41.30,514.00,560.00,509.00,560.00,560.00,0.00,0.00,527.58,"16,170.00",529.00,"8,530,959.00",99,31.00,51.00,5.86,10.02,5.79,518.03,495.99,689.00,377.60
326,UAIL,35.83,450.00,450.00,439.00,446.90,446.90,0.00,0.00,440.58,"10,757.00",446.00,"4,739,351.40",77,0.90,11.00,0.20,2.51,1.41,459.21,472.67,627.00,422.10
327,UHEWA,45.71,599.80,615.00,599.80,606.00,606.00,0.00,0.00,606.59,"25,026.00",615.00,"15,180,425.40",232,-9.00,15.20,-1.46,2.53,-0.10,581.69,581.62,669.00,508.50
328,ULBSL,30.95,"2,870.10","3,000.00","2,870.00","2,880.00","2,880.00",0.00,0.00,"2,900.50",387.00,"2,949.00","1,122,493.90",22,-69.00,130.00,-2.34,4.53,-0.71,"3,294.05","3,422.15","4,325.00","2,800.00"
329,ULHC,28.22,485.00,487.90,476.00,478.10,478.10,0.00,0.00,479.41,"16,295.00",481.00,"7,811,961.10",125,-2.90,11.90,-0.60,2.50,-0.27,499.75,489.22,599.00,411.70
330,UMHL,45.94,575.00,610.00,565.10,583.00,583.00,0.00,0.00,589.77,"73,502.00",575.80,"43,349,584.96",201,7.20,44.90,1.25,7.95,-1.16,595.82,581.31,706.00,495.00
331,UMRH,44.79,554.50,556.00,550.00,552.00,552.00,0.00,0.00,553.22,"13,924.00",555.00,"7,702,999.20",86,-3.00,6.00,-0.54,1.09,-0.22,555.26,566.38,675.00,512.00
332,UNHPL,42.53,425.00,440.00,425.00,439.00,439.00,0.00,0.00,432.82,"122,081.00",430.10,"52,839,125.70",266,8.90,15.00,2.07,3.53,1.41,491.88,478.90,571.00,314.40
333,UNL,43.54,"47,000.00","47,350.00","47,000.00","47,100.00","47,100.00",0.00,0.00,"47,170.00",50.00,"47,000.00","2,358,500.00",5,100.00,350.00,0.21,0.74,-0.15,"46,898.34","47,144.81","50,724.00","45,000.00"
334,UNLB,33.30,"1,395.00","1,430.00","1,395.00","1,405.00","1,405.00",0.00,0.00,"1,404.51",690.00,"1,394.00","969,112.00",35,11.00,35.00,0.79,2.51,0.03,"1,777.03","1,885.50","2,480.00","1,350.00"
335,UPCL,40.83,378.00,378.00,370.60,375.00,375.00,0.00,0.00,373.48,"37,681.00",375.00,"14,073,285.10",138,0.00,7.40,0.00,2.00,0.40,378.01,380.24,489.00,343.10
336,UPPER,40.97,212.00,212.00,207.10,207.70,207.70,0.00,0.00,208.44,"105,888.00",209.90,"22,071,529.90",485,-2.20,4.90,-1.05,2.37,-0.36,195.01,192.52,242.60,166.00
337,USHEC,42.57,522.80,524.00,513.00,524.00,524.00,0.00,0.00,518.09,"31,109.00",521.00,"16,117,392.70",148,3.00,11.00,0.58,2.14,1.13,484.18,480.06,580.20,410.00
338,USHL,40.51,625.00,630.90,621.00,629.90,629.90,0.00,0.00,626.09,"1,650.00",625.00,"1,033,042.90",24,4.90,9.90,0.78,1.59,0.61,739.07,731.78,945.00,588.00
339,USLB,40.43,"1,270.00","1,292.00","1,270.00","1,280.00","1,280.00",0.00,0.00,"1,278.35","1,024.00","1,288.00","1,309,031.40",19,-8.00,22.00,-0.62,1.73,0.13,"1,454.10","1,654.97","2,750.00","1,225.00"
340,VLBS,40.17,690.00,700.00,690.00,695.00,695.00,0.00,0.00,696.08,"2,576.00",703.00,"1,793,110.40",85,-8.00,10.00,-1.14,1.45,-0.16,760.85,781.55,"1,008.00",660.80
341,VLUCL,34.32,500.00,509.00,496.20,498.20,498.20,0.00,0.00,499.87,"1,260.00",507.00,"629,830.00",38,-8.80,12.80,-1.74,2.58,-0.33,552.97,563.24,664.80,470.00
342,WNLB,42.84,"1,454.00","1,505.00","1,454.00","1,495.00","1,495.00",0.00,0.00,"1,491.60",556.00,"1,496.50","829,331.00",20,-1.50,51.00,-0.10,3.51,0.23,"1,626.09","1,781.00","2,561.00","1,242.10"
