S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
330,SPC,41.30,532.00,535.90,518.00,527.00,527.00,0.00,0.00,524.57,"37,845.00",526.00,"19,852,426.20",288,1.00,17.90,0.19,3.46,0.46,501.63,508.89,591.00,441.00
331,SPDL,46.31,435.20,474.00,435.20,457.00,457.00,0.00,0.00,444.33,"695,977.00",444.00,"309,241,971.90","1,149",13.00,38.80,2.93,8.92,2.77,407.30,407.50,474.00,308.90
332,SPHL,39.77,590.00,590.00,564.00,570.00,570.00,0.00,0.00,573.24,"20,740.00",580.00,"11,889,055.60",161,-10.00,26.00,-1.72,4.61,-0.57,546.79,584.99,826.00,477.10
333,SPIL,43.90,741.00,747.50,739.00,747.00,747.00,0.00,0.00,741.25,"46,437.00",733.00,"34,421,307.70",135,14.00,8.50,1.91,1.15,0.77,720.50,753.62,894.50,625.00
334,SPL,47.82,758.00,769.00,755.00,760.00,760.00,0.00,0.00,761.87,"15,749.00",754.00,"11,998,728.40",141,6.00,14.00,0.80,1.85,-0.25,876.19,870.32,"1,035.00",696.30
335,SRLI,47.39,418.00,432.00,416.00,429.30,429.30,0.00,0.00,425.20,"169,740.00",416.90,"72,173,680.40","1,253",12.40,16.00,2.97,3.85,0.95,395.70,399.91,451.10,363.90
336,SSHL,41.90,237.20,251.00,235.00,243.00,243.00,0.00,0.00,240.46,"1,536,660.00",242.00,"369,504,615.80","4,050",1.00,16.00,0.41,6.81,1.05,177.95,199.25,313.80,151.00
337,STC,33.97,"6,050.20","6,150.00","6,050.10","6,072.00","6,072.00",0.00,0.00,"6,094.26","3,731.00","6,061.20","22,737,687.00",57,10.80,99.90,0.18,1.65,-0.37,"5,450.70","5,364.29","6,335.90","4,832.00"
338,SWASTIK,45.39,"2,890.00","2,969.00","2,851.00","2,943.00","2,943.00",0.00,0.00,"2,909.75","2,830.00","2,862.00","8,234,602.40",104,81.00,118.00,2.83,4.14,1.13,0.00,0.00,"3,400.00",391.70
339,SWBBL,47.26,783.00,816.00,775.00,804.90,804.90,0.00,0.00,798.35,"53,245.00",768.00,"42,508,223.30",441,36.90,41.00,4.80,5.29,0.81,782.92,811.71,"1,046.50",718.00
340,SWMF,47.65,714.90,754.00,708.00,740.00,740.00,0.00,0.00,737.02,"29,535.00",704.00,"21,767,904.80",259,36.00,46.00,5.11,6.50,0.40,688.98,707.15,868.10,641.10
341,SYPNL,48.81,"1,855.00","1,897.00","1,845.00","1,865.00","1,865.00",0.00,0.00,"1,866.31","193,835.00","1,855.00","361,755,390.00","2,335",10.00,52.00,0.54,2.82,-0.07,0.00,0.00,"2,255.90",319.80
342,TAMOR,48.79,412.60,452.30,396.40,446.50,446.50,0.00,0.00,431.56,"869,740.00",421.00,"375,341,978.70","2,388",25.50,55.90,6.06,14.10,3.35,462.74,480.94,576.00,396.40
343,TPC,29.18,422.00,427.90,417.00,418.00,418.00,0.00,0.00,420.52,"158,270.00",422.00,"66,555,257.00",575,-4.00,10.90,-0.95,2.61,-0.60,356.41,364.63,616.00,270.10
344,TRH,47.95,787.00,795.00,785.00,795.00,795.00,0.00,0.00,791.21,"9,383.00",776.00,"7,423,898.30",78,19.00,10.00,2.45,1.27,0.48,768.65,830.81,"1,105.00",681.10
345,TSHL,36.22,778.20,793.00,740.00,749.50,749.50,0.00,0.00,748.56,"28,450.00",763.00,"21,296,564.80",321,-13.50,53.00,-1.77,7.16,0.13,752.95,749.81,989.00,616.80
346,TTL,34.81,915.10,940.00,915.10,928.20,928.20,0.00,0.00,929.03,"38,236.00",915.10,"35,522,453.50",828,13.10,24.90,1.43,2.72,-0.09,823.15,0.00,"1,262.80",366.10
347,TVCL,34.03,631.00,631.00,610.30,614.00,614.00,0.00,0.00,621.61,"68,162.00",620.00,"42,370,359.50",153,-6.00,20.70,-0.97,3.39,-1.24,473.58,479.38,689.00,377.60
348,UAIL,52.79,496.80,508.90,481.00,506.00,506.00,0.00,0.00,499.53,"89,732.00",487.10,"44,823,421.60",622,18.90,27.90,3.88,5.80,1.28,467.35,504.41,670.00,422.10
349,UHEWA,42.67,639.50,639.50,612.50,619.20,619.20,0.00,0.00,622.42,"110,867.00",627.00,"69,006,092.30",477,-7.80,27.00,-1.24,4.41,-0.52,578.09,577.17,888.00,508.50
350,ULBSL,36.22,"3,246.00","3,290.00","3,181.10","3,255.00","3,255.00",0.00,0.00,"3,233.88","2,646.00","3,245.00","8,556,852.20",87,10.00,108.90,0.31,3.42,0.65,"3,536.35","3,515.02","4,325.00","2,931.00"
351,ULHC,39.36,565.20,572.00,548.00,561.00,561.00,0.00,0.00,554.68,"53,101.00",565.10,"29,454,168.30",292,-4.10,24.00,-0.73,4.38,1.13,479.46,480.16,599.00,411.70
352,UMHL,44.96,635.00,647.70,630.00,639.70,639.70,0.00,0.00,638.92,"101,681.00",630.00,"64,966,246.10",386,9.70,17.70,1.54,2.81,0.12,577.56,568.91,706.00,430.50
353,UMRH,42.50,594.00,595.00,573.00,579.80,579.80,0.00,0.00,578.25,"84,274.00",584.60,"48,731,528.60",378,-4.80,22.00,-0.82,3.84,0.27,566.46,578.45,675.00,526.00
354,UNHPL,48.44,518.00,524.60,510.10,519.90,519.90,0.00,0.00,515.80,"480,347.00",518.00,"247,761,037.70","1,026",1.90,14.50,0.37,2.84,0.79,483.52,455.12,554.70,290.00
355,UNL,39.00,"47,290.00","47,290.00","46,400.00","47,150.00","47,150.00",0.00,0.00,"47,003.33",141.00,"47,290.00","6,627,470.00",13,-140.00,890.00,-0.30,1.92,0.31,"47,312.83","47,106.15","50,724.00","45,000.00"
356,UNLB,47.53,"1,927.00","1,960.00","1,893.60","1,951.50","1,951.50",0.00,0.00,"1,947.23","1,469.00","1,890.00","2,860,474.50",53,61.50,66.40,3.25,3.51,0.22,"1,959.23","2,036.43","2,480.00","1,810.00"
357,UPCL,31.76,409.00,423.00,406.00,408.60,408.60,0.00,0.00,409.98,"343,387.00",417.00,"140,782,801.20","1,051",-8.40,17.00,-2.01,4.19,-0.34,375.92,391.82,489.00,277.50
358,UPPER,43.54,236.00,242.00,231.00,238.00,238.00,0.00,0.00,237.04,"1,552,477.00",235.60,"368,005,634.60","5,480",2.40,11.00,1.02,4.76,0.40,184.54,189.66,242.00,166.00
359,USHEC,45.46,515.00,538.00,511.00,530.90,530.90,0.00,0.00,521.81,"109,714.00",525.00,"57,249,528.20",536,5.90,27.00,1.12,5.28,1.71,472.41,469.42,623.90,410.00
360,USHL,33.01,735.00,740.00,717.40,732.00,732.00,0.00,0.00,727.45,"10,127.00",732.00,"7,366,907.30",108,0.00,22.60,0.00,3.15,0.62,760.28,722.00,945.00,588.00
361,USLB,49.05,"1,507.00","1,580.00","1,490.00","1,540.00","1,540.00",0.00,0.00,"1,538.67","17,640.00","1,483.90","27,142,222.70",272,56.10,90.00,3.78,6.04,0.09,"1,694.84","1,810.99","2,750.00","1,393.00"
362,VLBS,52.89,775.00,850.40,775.00,850.00,850.00,0.00,0.00,829.46,"56,086.00",773.10,"46,521,137.30","1,252",76.90,75.40,9.95,9.73,2.42,781.11,805.21,"1,008.00",737.00
363,VLUCL,36.74,578.20,592.00,578.20,585.00,585.00,0.00,0.00,582.82,"11,927.00",590.00,"6,951,250.90",143,-5.00,13.80,-0.85,2.39,0.37,573.21,585.44,710.00,516.00
364,WNLB,41.81,"1,590.00","1,625.00","1,590.00","1,625.00","1,625.00",0.00,0.00,"1,617.90","5,179.00","1,566.90","8,379,092.50",127,58.10,35.00,3.71,2.20,0.44,"1,833.51","1,936.54","3,562.00","1,242.10"
